symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Sun2,15,0.4432242709882308,6.57614413581391,3.814243955861821,5.309623526654329e-4,0.03240343655409366,-0.6122641243960985,FALSE
Rara,11,0.6181728033907552,5.024749554004833,3.7176603888259776,6.987661738657524e-4,0.03923217619646268,-0.6150129185562365,FALSE
Hmgn3,9,-0.5617247837589945,5.524353918922353,-3.7548245164930942,6.288620117228668e-4,0.03654041141413097,-0.6181093263356896,FALSE
BC030867,11,-1.3847172671276904,2.6409490202619854,-3.6606022606956645,8.209539650311227e-4,0.04299729263244835,-0.6285313852130914,TRUE
Prkcb,7,-0.4268629900665202,7.114605760449784,-3.8184057206483644,5.246899384709906e-4,0.03240343655409366,-0.6604131537936011,FALSE
Zfp467,6,0.8372689171702246,3.9987034857683885,3.638290217361544,8.741522830171454e-4,0.0445587624264266,-0.6630660361286562,FALSE
Ctsw,19,0.7944614438296878,4.397717720002616,3.657379152017651,8.284406028797171e-4,0.04299729263244835,-0.6638408436777068,FALSE
Lck,4,0.4311517912325691,6.96668708065088,3.798292802573321,5.556846357765948e-4,0.033636285609352,-0.698794993179864,FALSE
2410022M11Rik,14,-1.079044012318254,3.2326724306287162,-3.5999956804111917,9.733168753817806e-4,0.0485488786510174,-0.7119044507655792,FALSE
Aicda,6,-0.8767982283084343,4.260704047161862,-3.6315074669269563,8.909743874541576e-4,0.045217922842760785,-0.7147817342905354,FALSE
Uqcrb,13,-0.3922172131664041,7.864490408830998,-3.8132578446815555,5.324592123513182e-4,0.03240343655409366,-0.7156158432038131,FALSE
Pafah1b3,7,-0.5414509365016604,5.558163430795579,-3.699543689689097,7.355169597603737e-4,0.040900373714521834,-0.7705487154343471,FALSE
Ino80d,1,0.5598005315624377,5.387722965097247,3.680369061555609,7.764509630623349e-4,0.04197168880330445,-0.7801784573688462,FALSE
Rpl9-ps6,19,0.43275851815248956,6.590495064876721,3.7528533972904725,6.323928841580948e-4,0.03654041141413097,-0.7818915264092867,FALSE
9430038I01Rik,7,-0.7378827738119265,4.2847222110676295,-3.5915053134295434,9.967303004389287e-4,0.04920506920763457,-0.8290059452814962,FALSE
Satb1,17,0.48282027086628343,5.922643038219908,3.6956190808207317,7.437214172168682e-4,0.04115966814711639,-0.8376681799423764,FALSE
Icosl,10,0.4342775133832708,7.602902901500531,3.7611042004092616,6.177402076765634e-4,0.03644353651582244,-0.8458907202008721,FALSE
Parp14,16,0.4532940698666623,6.62417037012029,3.720326586567087,6.935100661254099e-4,0.03912608732286171,-0.8729966268743228,FALSE
Car13,3,-1.7118518904590034,2.101778471640116,-3.625389530556012,9.064156665369099e-4,0.04580157772387811,-0.8734464565058726,FALSE
Ubald1,16,-0.46112871785682774,6.065380318222291,-3.690619815208336,7.54300853972205e-4,0.04136788543166143,-0.8783118399347343,FALSE
Dut,2,-0.4148094443491095,7.321550459395583,-3.7368881292259437,6.617086652065727e-4,0.03769793189720974,-0.8976276562499255,FALSE
Clcf1,19,0.5103210011800101,5.973613973774691,3.6684490329401185,8.03000034665474e-4,0.04280947891230339,-0.9166489228019135,FALSE
Polm,11,-0.540290432635862,5.324215479241682,-3.6225329233163612,9.137138030805694e-4,0.04597048406667696,-0.930840467132616,FALSE
Rnf34,5,-0.5982100071798762,4.966402447744139,-3.5906304009175583,9.991736648599001e-4,0.04920506920763457,-0.9452415860658636,FALSE
Dnajc19,3,-0.4272922649016646,6.553570716270336,-3.687153552990624,7.617215180154487e-4,0.04136788543166143,-0.9567187683976801,FALSE
Camk2d,3,0.4661373170092755,6.102214684404046,3.6597176936949998,8.230020975346714e-4,0.04299729263244835,-0.9626540817187843,FALSE
Timm23,14,-0.41626065328494466,6.668860211002628,-3.687988042289314,7.599285899965765e-4,0.04136788543166143,-0.9681747235459603,FALSE
Rps12,10,-0.33529079073212387,11.614797036156824,-3.7655229113122646,6.100289316679406e-4,0.03635772432740926,-0.9708381274307589,FALSE
Rpl10-ps3,9,0.49637641112851405,5.914158695211848,3.6452235570257874,8.572741298497782e-4,0.04408513246510673,-0.970962310405473,FALSE
Hebp1,6,0.46060062335676655,6.120096481352451,3.6556359658894135,8.325171434878767e-4,0.04300228551829379,-0.9756135659331031,FALSE
Ppdpf,2,-0.4026204106054161,7.807938104472505,-3.71002386882656,7.140351554677217e-4,0.03989671431175895,-0.9943213086854099,FALSE
Plcd3,11,-2.2736597456594776,1.6282242802467644,-3.747887510568463,6.413737296600964e-4,0.03671943589216572,-1.0012425741699404,TRUE
Rasgrp3,17,-0.43505421299285185,6.304825586713102,-3.65725905539458,8.287208354558967e-4,0.04299729263244835,-1.0050475358353346,FALSE
Selenoh,2,-0.39871001088128377,7.248310586453271,-3.6875319850016623,7.609079374573958e-4,0.04136788543166143,-1.0261475888213933,FALSE
Metap1d,2,0.6037832107565517,5.793772310684554,3.603581032608998,9.635899898286873e-4,0.04827087440426295,-1.0529965801119001,FALSE
Rpl41,10,-0.33463224548609105,11.558354550940793,-3.7303453564788476,6.740994818664027e-4,0.03821650818659187,-1.06575038485333,FALSE
H13,2,-0.4024299599261578,7.362516270864253,-3.670739485487338,7.978313437618233e-4,0.04272993491797194,-1.0788626306820719,FALSE
Ndufa8,2,-0.4310497311016066,6.597784899217896,-3.6412473296440058,8.669147280404582e-4,0.044384506472626456,-1.0848078452091237,FALSE
Ddx6,9,0.37791940011253455,7.745216716613375,3.6595758390370716,8.233310082387048e-4,0.04299729263244835,-1.1279101901732949,FALSE
Rpn2,2,-0.39830373076301395,7.719896690646896,-3.6590825650696113,8.24475725753495e-4,0.04299729263244835,-1.1285215523518302,FALSE
Bcar3,3,0.44341982121636025,6.158048707379988,3.588559440928187,0.0010049802830587702,0.04928219767809716,-1.1599435030858496,FALSE
Hint1,11,-0.3533611266839891,8.813987030005258,-3.5954839530588614,9.856917204067546e-4,0.048956022113535475,-1.3394117073833502,FALSE
